NAMESPACE                 LAST SEEN   TYPE      REASON                    OBJECT                                                       MESSAGE
kube-system               2m7s        Normal    Pulled                    pod/tetragon-8bdmb                                           Successfully pulled image "quay.io/cilium/hubble-export-stdout:v1.1.1" in 3.291s (3.291s including waiting). Image size: 1527921 bytes.
kube-system               2m7s        Normal    Created                   pod/tetragon-8bdmb                                           Container created
kube-system               2m7s        Normal    Pulling                   pod/tetragon-8bdmb                                           Pulling image "quay.io/cilium/tetragon:v1.7.0"
kube-system               2m1s        Normal    Pulled                    pod/tetragon-operator-7c9f964ff5-4h2wv                       Successfully pulled image "quay.io/cilium/tetragon-operator:v1.7.0" in 6.186s (9.381s including waiting). Image size: 16250700 bytes.
default                   2m1s        Normal    ReportGenerated           aifinopsreport/ai-report-all                                 Total cost 0.00 EUR over 2 requests
kube-system               2m1s        Normal    Created                   pod/tetragon-operator-7c9f964ff5-4h2wv                       Container created
kube-system               2m1s        Normal    Started                   pod/tetragon-operator-7c9f964ff5-4h2wv                       Container started
envoy-ai-gateway-system   108s        Warning   Unhealthy                 pod/ai-gateway-controller-897c74ddb-569dg                    Readiness probe failed: timeout: failed to connect service "10.244.0.8:1063" within 1s: context deadline exceeded
envoy-ai-gateway-system   108s        Warning   Unhealthy                 pod/ai-gateway-controller-897c74ddb-569dg                    Liveness probe failed: timeout: failed to connect service "10.244.0.8:1063" within 1s: context deadline exceeded
kube-system               107s        Normal    Started                   pod/tetragon-8bdmb                                           Container started
kube-system               107s        Normal    Created                   pod/tetragon-8bdmb                                           Container created
kube-system               107s        Normal    Pulled                    pod/tetragon-8bdmb                                           Successfully pulled image "quay.io/cilium/tetragon:v1.7.0" in 14.034s (19.891s including waiting). Image size: 87873656 bytes.
finance                   106s        Normal    ScalingReplicaSet         deployment/shadow-ai-rogue                                   Scaled up replica set shadow-ai-rogue-8489765678 from 0 to 1
finance                   106s        Normal    SuccessfulCreate          replicaset/shadow-ai-rogue-8489765678                        Created pod: shadow-ai-rogue-8489765678-dm7pg
finance                   106s        Normal    Scheduled                 pod/shadow-ai-rogue-8489765678-dm7pg                         Successfully assigned finance/shadow-ai-rogue-8489765678-dm7pg to greenops-control-plane
finance                   103s        Normal    Created                   pod/shadow-ai-rogue-8489765678-dm7pg                         Container created
finance                   103s        Normal    Pulled                    pod/shadow-ai-rogue-8489765678-dm7pg                         Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
finance                   103s        Normal    Started                   pod/shadow-ai-rogue-8489765678-dm7pg                         Container started
default                   66s         Normal    ReportGenerated           aifinopsreport/ai-report-all                                 Total cost 0.01 EUR over 3 requests
default                   12s         Normal    Scheduled                 pod/gateway-metrics-check-1781421927820754394                Successfully assigned default/gateway-metrics-check-1781421927820754394 to greenops-control-plane
default                   11s         Warning   ShadowAI                  aisovereigntypolicy/regulated-france-policy                  Shadow-AI: finance/rogue-script connected directly to "api.openai.com" (openai) in FORBIDDEN zone US, bypassing the gateway.
default                   11s         Normal    Started                   pod/gateway-metrics-check-1781421927820754394                Container started
default                   11s         Normal    Created                   pod/gateway-metrics-check-1781421927820754394                Container created
default                   11s         Normal    Pulled                    pod/gateway-metrics-check-1781421927820754394                Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   11s         Normal    ReportGenerated           aifinopsreport/ai-report-all                                 Total cost 0.01 EUR over 4 requests
default                   8s          Normal    Scheduled                 pod/operator-metrics-check-1781421932500381254               Successfully assigned default/operator-metrics-check-1781421932500381254 to greenops-control-plane
default                   7s          Normal    Created                   pod/operator-metrics-check-1781421932500381254               Container created
default                   7s          Normal    Pulled                    pod/operator-metrics-check-1781421932500381254               Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   6s          Normal    Started                   pod/operator-metrics-check-1781421932500381254               Container started
