NAMESPACE                 LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
default                   60m         Normal    Pulled                 pod/quality-eval-finance-risk-assistant-quality-6ce09ddfb0-ksc7p   Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   60m         Warning   QualityGateEvaluated   aiqualitygate/marketing-content-quality                            quality gate pending for marketing/content-writer: 13 missing/insufficient signal(s)
default                   60m         Normal    Pulled                 pod/quality-eval-rh-chatbot-quality-55067fdfd1-pcfsw               Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   60m         Warning   QualityGateEvaluated   aiqualitygate/legal-contract-quality                               quality gate pending for legal/contract-review: 13 missing/insufficient signal(s)
default                   60m         Normal    Created                pod/quality-eval-marketing-content-quality-c8233ec926-8c9df        Container created
default                   60m         Normal    Pulled                 pod/quality-eval-marketing-content-quality-c8233ec926-8c9df        Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   60m         Normal    Pulled                 pod/quality-eval-legal-contract-quality-e71c6487ec-b7fx9           Container image "ghcr.io/ihsenalaya/ai-sovereign-finops-operator:0.5.2" already present on machine and can be accessed by the pod
default                   60m         Normal    Created                pod/quality-eval-rh-chatbot-quality-55067fdfd1-pcfsw               Container created
default                   60m         Normal    Created                pod/quality-eval-finance-risk-assistant-quality-6ce09ddfb0-ksc7p   Container created
default                   59m         Normal    Started                pod/quality-eval-legal-contract-quality-e71c6487ec-b7fx9           Container started
default                   59m         Normal    Started                pod/quality-eval-marketing-content-quality-c8233ec926-8c9df        Container started
default                   59m         Normal    Started                pod/quality-eval-rh-chatbot-quality-55067fdfd1-pcfsw               Container started
default                   59m         Normal    Started                pod/quality-eval-finance-risk-assistant-quality-6ce09ddfb0-ksc7p   Container started
default                   59m         Warning   QualityGateEvaluated   aiqualitygate/rh-chatbot-quality                                   quality gate pending for rh/chatbot-rh: 11 missing/insufficient signal(s)
default                   59m         Warning   QualityGateEvaluated   aiqualitygate/finance-risk-assistant-quality                       quality gate pending for finance/risk-assistant: 13 missing/insufficient signal(s)
default                   59m         Warning   QualityGateEvaluated   aiqualitygate/legal-contract-quality                               quality gate pending for legal/contract-review: 11 missing/insufficient signal(s)
default                   59m         Warning   QualityGateEvaluated   aiqualitygate/marketing-content-quality                            quality gate pending for marketing/content-writer: 11 missing/insufficient signal(s)
default                   59m         Normal    Completed              job/quality-eval-rh-chatbot-quality-55067fdfd1                     Job completed
default                   59m         Warning   QualityGateEvaluated   aiqualitygate/rh-chatbot-quality                                   quality gate pending for rh/chatbot-rh: 8 missing/insufficient signal(s)
default                   59m         Normal    Completed              job/quality-eval-finance-risk-assistant-quality-6ce09ddfb0         Job completed
default                   59m         Warning   QualityGateEvaluated   aiqualitygate/finance-risk-assistant-quality                       quality gate pending for finance/risk-assistant: 8 missing/insufficient signal(s)
default                   59m         Normal    Completed              job/quality-eval-marketing-content-quality-c8233ec926              Job completed
default                   59m         Warning   QualityGateEvaluated   aiqualitygate/marketing-content-quality                            quality gate pending for marketing/content-writer: 8 missing/insufficient signal(s)
